id,name,host_id,host_name,host_since,host_is_superhost,calculated_host_listings_count,host_has_profile_pic,host_identity_verified,host_listings_count,neighbourhood_cleansed,latitude,longitude,availability_365,minimum_nights,room_type,accommodates,bathrooms_text,bedrooms,beds,price,number_of_reviews,reviews_per_month,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,col_31,col_32,col_33,col_34
4358798,east nashville 1930's cottage unit b,16922948,Meagan,6/17/14,f,2,t,t,2,District 7,36.19218,-86.72327,179,2,Entire home/apt,4,1 bath,1,1,$103.00 ,103,0.93,4.61,4.68,4.64,4.84,4.78,4.72,4.58,,,,
4365735,east nashville 1930'a cottage unit a,16922948,Meagan,6/17/14,f,2,t,t,2,District 7,36.19213,-86.72512,350,2,Entire home/apt,8,1 bath,3,NA,"",102,0.87,4.51,4.73,4.51,4.87,4.75,4.64,4.62,,,,
4438136,updated historic home, Vibrant Park, HVAC w/ UV L,10389445,Janet,12/2/13,t,1,t,t,1,District 24,36.1334,-86.8255,0,2,Entire home/apt,6,1 bath,2,NA,"",203,1.76,4.99,4.97,4.99,5,4.99,4.98,4.87,,
4476315,nashville's charming poppy house, Walk to Music +,23224852,Jamie,11/1/14,t,1,t,t,1,District 19,36.14505,-86.78894,299,2,Entire home/apt,5,1 bath,2,3,$234.00 ,518,4.46,4.97,4.97,4.97,5,5,4.95,4.92,,,
4485271,downtown riverfront condo close to broadway action,23271865,Harry,11/2/14,t,2,t,t,4,District 19,36.17332,-86.78052,279,2,Entire home/apt,4,1 bath,1,2,$150.00 ,258,2.24,4.79,4.88,4.82,4.93,4.93,4.69,4.75,,,,
4490882,great condo in 12south,7096686,Meredith,6/24/13,f,2,t,t,2,District 17,36.12509,-86.77878,326,27,Entire home/apt,2,1 bath,1,NA,"",26,0.22,4.88,4.96,4.88,5,5,4.92,4.81,,,,
4491931,mid-century modern east nashville craftsman in five points,23301240,Andy,11/3/14,t,1,t,t,1,District 6,36.177,-86.74482,157,2,Entire home/apt,6,2 baths,2,3,$148.00 ,357,3.23,4.83,4.92,4.55,4.94,4.96,4.97,4.86,,,,
4494569,germantown 4bd, 2 Miles from Bdwy,23314330,Sara,11/3/14,t,2,t,t,2,District 19,36.18118,-86.7923,318,2,Entire home/apt,12,3.5 baths,4,4,$446.00 ,146,1.25,4.88,4.88,4.87,4.87,4.95,4.84,4.77,,,
4511965,duplex- inc both sides - in e. nash 415 5* reviews,13221453,Christy,3/17/14,t,3,t,f,3,District 6,36.17059,-86.74113,172,3,Entire home/apt,8,2 baths,2,2,$211.00 ,19,0.16,5,5,4.95,5,5,4.84,5,,,,
4531756,southern charm meets old world hospitality,23496125,Maria Davis,11/8/14,f,1,t,t,1,District 25,36.08872,-86.79486,364,2,Entire home/apt,11,4 baths,4,7,$728.00 ,24,0.28,4.88,4.91,4.79,4.83,4.91,4.96,4.74,,,,
4559286,the green menagerie,23636518,Elizabeth,11/11/14,t,1,t,t,1,District 27,36.05077,-86.73694,85,1,Private room,2,1 bath,1,1,$87.00 ,303,2.83,4.88,4.92,4.97,4.9,4.94,4.87,4.85,,,,
4604518,spacious 4br next to geodis park-close to downtown,8008453,Alyssa,8/7/13,t,2,t,t,36,District 17,36.12382,-86.7637,357,2,Entire home/apt,16,2.5 baths,4,NA,"",292,2.72,4.93,4.94,4.85,5,4.99,4.91,4.92,,,,
4621726,cute, Cozy Cottage in Nashville,17913438,Randa,7/10/14,t,1,t,t,2,District 24,36.14874,-86.84399,288,2,Entire home/apt,4,1 bath,2,2,$145.00 ,163,1.42,4.94,4.94,4.94,4.97,4.99,4.96,4.89,,,
4625481,cozy downtown nashville riverfront condo,83323910,Rebecca,7/12/16,t,8,t,f,8,District 19,36.17466,-86.78012,337,2,Entire home/apt,4,1 bath,1,NA,"",120,1.1,4.81,4.85,4.76,4.87,4.84,4.72,4.67,,,,
4688669,luxurious downtown corner views 2 bed 2bath-#211,24241984,Patsy,11/27/14,t,14,t,t,15,District 19,36.1566,-86.76579,217,2,Entire home/apt,6,2 baths,2,3,$311.00 ,77,0.67,4.74,4.87,4.6,4.89,4.91,4.83,4.74,,,,
4691716,cheerful mid century retreat - stellar reviews!,15444638,Jennifer + Sean,5/12/14,t,1,t,t,1,District 6,36.18003,-86.72328,165,2,Entire home/apt,4,1 bath,1,1,$137.00 ,267,2.32,5,4.99,4.99,5,4.99,4.92,4.97,,,,
4693349,2bdrm/2bath, 1.6miles from DT!,10643952,Khira,12/15/13,t,2,t,t,2,District 21,36.15917,-86.80146,44,2,Entire home/apt,6,2 baths,2,2,$129.00 ,383,3.3,4.81,4.9,4.93,4.81,4.81,4.51,4.83,,,
4717231,comfy mini-mansion   convenient to downtown!,24370035,Kimberly,12/1/14,f,1,t,t,1,District 3,36.2921,-86.78614,0,2,Entire home/apt,12,3.5 baths,5,7,$195.00 ,94,0.81,4.84,4.92,4.87,4.89,4.97,4.77,4.87,,,,
4725120,designer loft with courtyard views near downtown!,91390810,David,8/22/16,t,3,t,t,3,District 5,36.1735,-86.76518,166,30,Entire home/apt,2,1.5 baths,1,1,$148.00 ,94,0.83,4.91,4.8,4.86,4.91,4.99,4.75,4.85,,,,
4787052,nashville carriage house,24675632,Bill And Debbie,12/9/14,t,1,t,t,1,District 6,36.18324,-86.74496,279,1,Entire home/apt,2,1 bath,0,1,$96.00 ,657,5.7,4.94,4.98,4.95,4.97,4.97,4.93,4.92,,,,
4806588,!!riverfront condo with pool*walk to broadway!! 60,17145199,Brad,6/23/14,f,16,t,t,17,District 19,36.16979,-86.77911,152,1,Entire home/apt,4,1 bath,1,3,$182.00 ,602,5.3,4.71,4.73,4.65,4.94,4.87,4.7,4.61,,,,
4809998,east nashville 3br - great location,24774248,Doy,12/12/14,t,1,t,t,1,District 5,36.19038,-86.75952,12,2,Entire home/apt,6,1 bath,3,3,$180.00 ,170,1.99,4.96,4.99,4.99,4.99,4.98,4.85,4.91,,,,
4810344,12 south apartment for rent,4983840,Nathan,2/6/13,t,1,t,t,1,District 18,36.13122,-86.79021,309,1,Entire home/apt,4,1 bath,1,1,$114.00 ,482,4.23,4.93,4.94,4.9,4.88,4.93,4.95,4.9,,,,
4857128,cozy green hills apartment (1 mi from lipscomb u.),24987037,Patrick,12/19/14,t,1,t,f,1,District 25,36.09462,-86.792,139,4,Entire home/apt,2,1 bath,1,1,$102.00 ,579,5.17,4.91,4.96,4.97,4.97,4.97,4.95,4.95,,,,
4861360,little hollywood gem east nashville,25006117,Stephanie,12/19/14,t,1,t,f,1,District 6,36.17899,-86.73718,172,2,Entire home/apt,4,1 bath,2,2,$190.00 ,86,0.76,4.98,4.98,4.97,4.99,4.98,4.98,4.94,,,,
4924659,freshly renovated historic suite,25366040,Todd,12/29/14,t,1,t,t,1,District 24,36.15178,-86.84395,292,1,Entire home/apt,10,1 bath,4,6,$100.00 ,534,4.63,4.78,4.75,4.85,4.98,4.97,4.86,4.78,,,,
4949787,prime location * spacious * artsy * games * deck,25467486,Erin,1/1/15,t,4,t,t,4,District 17,36.12334,-86.76343,334,1,Entire home/apt,14,2 baths,4,6,$162.00 ,288,2.63,4.87,4.91,4.78,4.93,4.96,4.85,4.83,,,,
4958707,the ruby at music row,9596278,Jacob,10/23/13,t,4,t,t,6,District 19,36.14595,-86.7877,307,1,Entire home/apt,4,1 bath,2,2,$158.00 ,775,6.73,4.77,4.84,4.64,4.95,4.95,4.78,4.78,,,,
4963269,comfort and joy,9629632,Kelly,10/25/13,t,1,t,t,1,District 6,36.18807,-86.74442,44,15,Entire home/apt,2,1 bath,1,1,$99.00 ,263,2.42,4.9,4.92,4.93,4.96,4.95,4.86,4.88,,,,
5014393,sweet cottage on nashville farm!,6216127,Terry Jo,5/3/13,f,1,t,t,1,District 34,36.04281,-86.83346,358,90,Entire home/apt,4,1 bath,1,3,$138.00 ,73,0.65,4.86,4.95,4.88,4.96,4.95,4.93,4.89,,,,
5039858,private bd/bth, Great Location, Off-Street Parking,25350815,Alexander,12/29/14,t,1,t,t,1,District 7,36.19818,-86.73448,336,1,Private room,2,1.5 baths,1,1,$116.00 ,135,1.19,4.92,4.97,4.99,4.98,4.97,4.8,4.68,,
5061506,gorgeous stay in nations only 7 min from broadway!,22933775,Lauren And Jen,10/24/14,t,14,t,t,17,District 20,36.15814,-86.84145,300,2,Entire home/apt,10,2.5 baths,3,5,$281.00 ,225,1.99,4.97,4.99,4.94,4.98,4.99,4.81,4.89,,,,
5070014,2br - sleeps 4 - kid friendly! upstairs suite,26179993,Marie,1/15/15,t,1,t,t,1,District 15,36.17395,-86.68661,330,2,Private room,4,1 bath,2,2,$131.00 ,193,1.71,4.96,4.97,4.99,4.99,4.98,4.94,4.95,,,,
5093371,charming room, 5 Points Nashville. private bathrm,4210445,Joy,11/21/12,t,2,t,t,2,District 6,36.18731,-86.74041,14,1,Private room,2,1 bath,1,2,$81.00 ,525,4.61,4.85,4.9,4.92,4.96,4.95,4.86,4.84,,,
5102074,no more new rentals allowed,26248043,Jason,1/17/15,f,1,t,t,1,District 11,36.24107,-86.61458,365,60,Entire home/apt,12,4.5 baths,4,5,$2,750.00 ,4,0.04,4.75,4.33,4.67,5,5,5,4.75,,,
5174212,cozy east nashville cottage with relaxed southern style,14318200,Julian,4/15/14,t,1,t,t,1,District 5,36.20225,-86.74634,300,1,Entire home/apt,4,1 bath,1,1,$94.00 ,1253,11.07,4.79,4.83,4.87,4.96,4.97,4.64,4.8,,,,
5193246,petite studio w/mini-kitchen interns welcome,26863205,Doug,1/28/15,t,21,t,t,21,District 7,36.21415,-86.72949,320,30,Entire home/apt,2,1 bath,NA,NA,"",5,0.17,5,5,5,5,5,5,4,,,,
5212573,poplar hollow barn,26945569,Pam,1/30/15,t,2,t,t,2,District 35,36.05609,-86.97052,248,2,Entire home/apt,5,1 bath,3,4,$125.00 ,337,2.96,4.98,4.97,4.97,4.99,4.99,4.95,4.94,,,,
5217231,beautiful victorian in heart of 5 points/downtown,16087739,Lisa,5/28/14,t,2,t,t,3,District 6,36.17322,-86.74842,307,2,Entire home/apt,8,2.5 baths,3,0,$261.00 ,160,1.43,4.74,4.86,4.29,4.96,4.94,4.94,4.81,,,,
5261347,12 south loft - private guesthouse,26604311,John & Lori,1/23/15,t,1,t,t,1,District 17,36.11869,-86.7833,211,3,Entire home/apt,3,1 bath,1,2,$175.00 ,210,1.86,5,4.99,5,5,5,4.98,4.94,,,,
5329979,luxury hillsboro village condo,27621511,Adam,2/12/15,f,1,t,t,1,District 18,36.13541,-86.80358,294,30,Entire home/apt,2,1 bath,1,NA,"",130,1.14,4.73,4.88,4.52,4.9,4.82,4.98,4.66,,,,
5352951,music city melody: brand new craftsman gem!,22224024,MusicCityBNBs,10/7/14,"",3,t,t,19,District 17,36.1395483907476,-86.79253731,311,3,Entire home/apt,12,3.5 baths,4,8,$349.00 ,281,2.5,4.94,4.96,4.95,4.97,4.97,4.93,4.86,,,,
5450001,charming home, sleeps 6, 5 Miles to Downtown!,16805934,Rachael,6/15/14,t,3,t,t,6,District 16,36.09924,-86.74098,344,2,Entire home/apt,6,2 baths,2,4,$157.00 ,122,1.36,4.93,4.93,4.83,5,4.96,4.66,4.87,,
5480793,cozy lockeland springs private loft,28422447,Greg,2/26/15,t,1,t,t,1,District 6,36.17145,-86.73934,327,2,Entire home/apt,4,1 bath,0,1,$104.00 ,467,4.14,4.96,4.98,4.96,4.98,4.99,4.95,4.94,,,,
5557887,*heart of nashville retreat* 2 br | 7 mins to dt,127444298,Liz,4/24/17,t,8,t,t,32,District 19,36.1757,-86.78175,265,2,Entire home/apt,4,2 baths,2,2,$226.00 ,178,2.13,4.88,4.92,4.81,4.97,4.96,4.76,4.82,,,,
5560170,kooler kendall,9154329,Melissa,9/30/13,f,2,t,t,2,District 24,36.13471,-86.86484,345,3,Entire home/apt,12,2 baths,4,8,$342.00 ,47,0.42,4.83,4.81,4.66,4.73,4.74,4.8,4.73,,,,
5582584,*wonderful new 4 bedroom home. close to downtown*,17145199,Brad,6/23/14,f,16,t,t,17,District 5,36.196,-86.76331,348,1,Entire home/apt,12,3 baths,4,NA,"",67,0.61,4.91,4.82,4.9,4.85,4.9,4.64,4.82,,,,
5591141,germantown - 1.7 mi to downtown,28988137,R.C. & Beth,3/8/15,t,1,t,t,1,District 19,36.17955,-86.7948,146,1,Entire home/apt,6,1 bath,3,3,$239.00 ,440,3.95,4.9,4.93,4.88,4.99,4.97,4.87,4.83,,,,
5605938,inviting east nashville home,26588108,Jennifer,1/23/15,f,1,t,t,2,District 6,36.173,-86.74935,363,3,Entire home/apt,8,2.5 baths,3,NA,"",22,0.19,4.82,4.73,4.95,5,4.95,4.82,4.82,,,,
5622887,2 new hope court paradise room ns only plz,812128,Patricia And John,7/12/11,t,9,t,t,19,District 12,36.16475,-86.58642,140,31,Private room,1,1 bath,1,1,$36.00 ,13,0.12,4.62,4.85,4.46,4.92,5,4.85,4.77,,,,
5726670,12 south charmer back on market! perfect ext. stay,10633841,Emily,12/15/13,f,1,t,t,1,District 17,36.11872,-86.78999,260,30,Entire home/apt,2,1 bath,1,1,$70.00 ,163,1.51,4.95,4.95,4.94,5,4.97,4.96,4.94,,,,
5756534,loft style studio - close to downtown nashville,20691550,Cj,8/29/14,f,1,t,f,1,District 16,36.11737,-86.73477,179,31,Private room,2,1 bath,1,1,$65.00 ,27,0.33,4.85,5,4.93,5,5,4.96,4.93,,,,
5759335,massive palace close to downtown!,18071351,Daniel,7/14/14,t,1,t,t,1,District 19,36.17045,-86.79315,360,2,Entire home/apt,12,2.5 baths,4,NA,"",86,0.77,4.88,4.9,4.84,4.98,4.93,4.73,4.8,,,,
5761405,amazing master suite in heart of east nashville,5178185,Joel,2/21/13,t,4,t,t,4,District 6,36.17187,-86.7469,207,2,Private room,4,1.5 baths,1,1,$175.00 ,53,0.47,4.98,4.98,4.96,5,5,4.98,4.94,,,,
5761584,east nashville jewel,5178185,Joel,2/21/13,t,4,t,t,4,District 6,36.17089,-86.74556,282,1,Private room,2,1.5 baths,1,1,$120.00 ,65,0.67,4.94,4.95,4.92,5,5,4.95,4.89,,,,
5761616,stay in style where the musicians live,5178185,Joel,2/21/13,t,4,t,t,4,District 6,36.17082,-86.74582,351,1,Entire home/apt,10,3 baths,3,5,$328.00 ,303,2.7,4.97,4.97,4.97,4.99,4.99,4.92,4.92,,,,
5773891,cute east nashville pad,29955861,Jim,3/24/15,t,1,t,t,1,District 5,36.20005,-86.75456,320,2,Entire home/apt,5,1 bath,2,2,$132.00 ,396,3.59,4.89,4.89,4.82,4.96,4.99,4.74,4.85,,,,
5794839,heidtke house, A Rare Find & Featured on TV!,13960675,John,4/6/14,t,1,t,t,6,District 15,36.16826,-86.67193,342,2,Entire home/apt,8,2 baths,3,3,$295.00 ,126,1.27,4.97,4.92,4.94,5,4.99,4.86,4.9,,,
5808960,luxurious private studio, 10 min to downtown,30139823,Jessica,3/28/15,t,1,t,t,1,District 25,36.10244,-86.78596,326,1,Entire home/apt,4,1 bath,0,2,$136.00 ,460,4.18,4.96,4.95,4.99,4.98,4.98,4.95,4.93,,,
5859347,comfy home in east nashville,13224315,Emma & David,3/17/14,f,1,t,t,1,District 6,36.18069,-86.71638,71,3,Entire home/apt,8,2 baths,3,6,$236.00 ,146,1.33,4.7,4.75,4.61,4.99,4.86,4.82,4.74,,,,
5880314,east nashville peaceful abode,6254287,Steph,5/6/13,t,2,t,t,2,District 6,36.18469,-86.7307,5,2,Private room,2,1 bath,2,2,$109.00 ,463,4.15,4.86,4.91,4.93,4.97,4.96,4.91,4.88,,,,
5920152,$4m - 9,000ft Belle Meade Estate w/ Pool,30745101,Marc,4/7/15,t,1,t,t,1,District 23,36.11852,-86.85563,328,3,Entire home/apt,16,7 baths,7,12,$1,393.00 ,171,1.73,4.99,4.97,4.96,4.99,4.98,4.96,4.81,,
5930642,wyndham nashville- 1 bdrm near gaylord palms,30787515,Brooke,4/7/15,t,6,t,t,577,District 15,36.2176,-86.70294,80,3,Entire home/apt,4,1 bath,1,NA,"",30,0.27,4.8,4.57,4.87,4.93,4.83,4.76,4.86,,,,
5933237,charming renovated bungalow,14083317,Merrilyn,4/9/14,t,2,t,f,2,District 6,36.18921,-86.74049,239,2,Entire home/apt,4,2 baths,2,2,$164.00 ,323,2.88,4.9,4.89,4.93,4.98,4.96,4.86,4.86,,,,
5964509,breathtaking views of nashville-4th night free,30962240,XENOS Guest-Friend,4/10/15,t,17,t,t,19,District 21,36.153839,-86.823883,328,2,Entire home/apt,12,2.5 baths,4,NA,"",291,2.6,4.9,4.91,4.89,4.93,4.94,4.75,4.84,,,,
5970743,citywalk|balcony|park free! dolly swift,30995912,Jessica Joy,4/11/15,t,13,t,t,16,District 19,36.1549530029297,-86.77043152,333,3,Entire home/apt,8,1 bath,2,4,$216.00 ,482,4.31,4.93,4.95,4.9,4.96,4.97,4.91,4.86,,,,
5984997,the launch pad,19288905,Sandy,8/1/14,t,1,t,f,1,District 17,36.14309,-86.76151,237,1,Entire home/apt,4,2 baths,2,2,$144.00 ,899,8.56,4.96,4.97,4.98,4.98,4.99,4.74,4.93,,,,
5989908,hillisboro treehouse:  stay 30+ days only,22327607,Gina,10/9/14,t,1,t,t,1,District 18,36.12825,-86.81021,307,30,Entire home/apt,1,1 bath,1,1,$65.00 ,114,1.02,4.83,4.96,4.88,4.97,5,4.88,4.83,,,,
6119843,your nashville oasis off historic music row,31751665,Patrick,4/22/15,t,1,t,t,1,District 17,36.13663,-86.79276,80,3,Entire home/apt,2,1 bath,1,1,$160.00 ,239,2.16,4.94,4.97,5,4.97,4.96,4.93,4.89,,,,
6162409,newly renovated 1br king - happy hollow cabin,27950672,Thomm And Eva,2/18/15,t,1,t,t,2,District 33,36.12439,-86.54606,202,3,Entire home/apt,2,1 bath,1,1,$122.00 ,441,3.96,4.96,4.96,4.95,4.98,4.99,4.9,4.93,,,,
6207147,casa lola - hip victorian,32119480,Lori,4/28/15,t,1,t,t,1,District 6,36.17363,-86.75471,121,2,Private room,2,1.5 baths,1,1,$115.00 ,271,2.46,4.96,4.98,4.93,4.98,4.99,4.98,4.91,,,,
6210434,stroll to east nashville restaurants from cozy guest suite,12122804,Cass And Martin,2/10/14,f,2,t,t,2,District 6,36.18111,-86.73229,177,1,Entire home/apt,2,1 bath,1,1,$113.00 ,650,6.65,4.79,4.84,4.85,4.92,4.86,4.87,4.72,,,,
6213651,the stewart house in 12th south - half house,15586733,Neal,5/16/14,t,18,t,t,19,District 18,36.12584,-86.79356,348,1,Entire home/apt,2,1 bath,1,1,$167.00 ,385,3.7,4.95,4.97,4.96,4.95,4.97,4.97,4.86,,,,
6223197,home (3br) close to everything east nashville,32272323,Jason,4/30/15,f,1,t,t,2,District 5,36.18145,-86.75205,157,3,Entire home/apt,7,1.5 baths,3,3,$161.00 ,251,2.29,4.75,4.87,4.68,4.96,4.91,4.8,4.74,,,,
6225946,musician's abode - east nashville,9012461,Geoff,9/23/13,t,1,t,t,2,District 6,36.17033,-86.74345,0,1,Entire home/apt,4,1 bath,2,4,$176.00 ,348,3.25,4.88,4.94,4.9,4.97,4.95,4.95,4.8,,,,
6227141,rollin on the river,32298087,Ruth,4/30/15,f,1,t,t,1,District 7,36.205799598571,-86.69898646,152,2,Entire home/apt,4,1 bath,1,2,$115.00 ,241,2.2,4.98,4.98,4.99,4.98,4.98,4.95,4.94,,,,
6227228,2 bedroom near city center, Long Term Stays Only,6427723,Bryan And Alison,5/16/13,f,1,t,f,1,District 6,36.16404,-86.75388,140,30,Entire home/apt,4,1 bath,2,2,$260.00 ,148,1.35,4.95,4.97,4.98,4.98,4.99,4.68,4.89,,,
6235842,discount! clean, Modern Five Points Apartment,96028937,David,9/20/16,t,2,t,t,2,District 5,36.1781,-86.75508,148,2,Entire home/apt,6,1 bath,2,2,$187.00 ,499,4.49,4.96,4.95,4.94,4.97,4.98,4.87,4.91,,,
6237779,sun-drenched 2nd fl apt w/ private entrance,1539109,Mary,12/27/11,t,1,t,f,1,District 5,36.18546,-86.77027,18,2,Entire home/apt,2,1 bath,1,1,$131.00 ,232,2.11,4.95,4.97,4.95,5,5,4.75,4.9,,,,
6238833,cozy home 2 miles from downtown nashville-walkable,16805934,Rachael,6/15/14,t,3,t,t,6,District 19,36.18077,-86.79361,317,2,Entire home/apt,10,2.5 baths,3,6,$396.00 ,118,1.07,4.96,4.97,4.91,4.99,4.97,4.85,4.89,,,,
6246236,freedom annex,7020921,Annaleigh,6/20/13,t,1,t,t,1,District 20,36.15648,-86.87851,349,3,Entire home/apt,4,1 bath,1,3,$112.00 ,242,2.2,4.69,4.82,4.7,4.93,4.88,4.73,4.8,,,,
6247676,dreamy tiny house cottage-most wish-listed in tennessee,32440482,Jonathan & Rebecca,5/2/15,t,1,t,t,1,District 17,36.1241,-86.75455,328,1,Entire home/apt,4,1 bath,1,2,$132.00 ,1063,10.45,4.94,4.95,4.87,4.97,4.97,4.79,4.86,,,,
6299318,the jackson,9596278,Jacob,10/23/13,t,4,t,t,6,District 16,36.10375,-86.73443,327,1,Entire home/apt,4,1 bath,2,2,$114.00 ,684,6.22,4.76,4.88,4.67,4.97,4.94,4.75,4.79,,,,
6305488,wyndham nashville- 2 bdrm condo,30787515,Brooke,4/7/15,t,6,t,t,577,District 15,36.21751,-86.70452,47,2,Entire home/apt,6,2 baths,2,NA,"",8,0.07,4.88,5,5,4.75,4.88,4.88,5,,,,
6385486,quaint apt. 3 mi to dt & 1 mi to hillsborovillage,11361200,Karen,1/16/14,t,2,t,t,2,District 18,36.12696,-86.80653,351,1,Entire home/apt,3,1 bath,1,1,$112.00 ,534,4.83,4.84,4.93,4.83,4.97,4.96,4.88,4.81,,,,
6424881,river home in park like setting.,33524311,Linda,5/16/15,t,3,t,f,3,District 7,36.22285,-86.70964,331,1,Private room,2,1 bath,1,1,$85.00 ,200,1.82,4.97,4.96,4.99,4.99,4.99,4.94,4.96,,,,
6434670,private room for one in vandy area house!,9307116,Meredith,10/8/13,t,3,t,t,3,District 18,36.13674,-86.81214,0,1,Private room,1,1 bath,NA,NA,"",123,1.17,4.95,4.98,4.97,4.99,4.97,4.95,4.89,,,,
6446261,eclectic east nashville cottage,11376666,Nancy & Michael,1/16/14,t,1,t,t,1,District 5,36.20205,-86.74255,321,3,Entire home/apt,4,1 bath,2,2,$117.00 ,398,3.66,4.9,4.94,4.92,4.99,4.98,4.78,4.83,,,,
6446687,luxurious downtown-2 bed 2 bath corner 2m,24241984,Patsy,11/27/14,t,14,t,t,15,District 19,36.1563,-86.76467,243,2,Entire home/apt,6,2 baths,2,3,$348.00 ,76,0.72,4.76,4.89,4.78,4.78,4.84,4.78,4.71,,,,
6506269,the highland house east nashville!,34012010,Vanessa,5/22/15,f,1,t,t,1,District 8,36.22347,-86.75872,329,3,Entire home/apt,4,1 bath,1,2,$104.00 ,279,2.54,4.68,4.81,4.66,4.94,4.9,4.51,4.76,,,,
6512317,plenty of space, Private Entrance,20743408,Deane,8/31/14,t,1,t,t,1,District 4,36.01869,-86.72263,336,1,Entire home/apt,4,1 bath,1,4,$96.00 ,555,5.05,4.9,4.92,4.96,4.98,4.96,4.85,4.9,,,
6560581,east nashville guesthouse with a relaxed style,22459665,Jon,10/12/14,t,1,t,t,1,District 6,36.18296,-86.74295,59,2,whole home,4,1 bath,1,2,$102.00 ,536,5.25,4.99,4.98,4.99,4.99,5,4.97,4.97,,,,
6561061,double decker 3-story home ★ 360 rooftop views!,34316903,Derek & Lacey,5/26/15,t,10,t,t,10,District 19,36.1727,-86.79781,169,2,Entire home/apt,10,3.5 baths,3,8,$412.00 ,205,1.88,4.96,4.94,4.95,4.99,5,4.63,4.8,,,,
6570571,walk your dog to 5 points; 3 mins drive downtown!,34366380,Fran,5/27/15,t,1,t,t,1,District 6,36.17814,-86.74711,330,2,Entire home/apt,4,1 bath,1,2,$134.00 ,333,3.06,4.83,4.9,4.72,4.92,4.88,4.94,4.77,,,,
6575499,central nashville escape with secluded forest deck,1155456,Julie,9/14/11,t,1,t,t,1,District 23,36.12809,-86.87635,245,2,Entire home/apt,5,1 bath,2,3,$203.00 ,303,2.78,4.97,4.97,4.98,4.99,4.99,4.94,4.92,,,,
6584689,famous “music city house of fame” 3500 sqft,1554315,Stephanie,1/1/12,t,1,t,t,2,District 21,36.15932,-86.82805,334,2,Entire home/apt,12,3.5 baths,4,NA,"",77,0.71,4.78,4.72,4.73,4.96,4.93,4.45,4.68,,,,
6600619,modern stylish retreat only 1.7 miles to downtown,32601852,Brandon,5/4/15,t,1,t,f,1,District 17,36.13759,-86.77366,321,2,Entire home/apt,10,3 baths,3,6,$218.00 ,314,2.93,4.83,4.84,4.72,4.95,4.86,4.7,4.8,,,,
6644226,romantic cottage with hot tub close to downtown,8973736,Beta & Emily,9/21/13,t,4,t,t,5,District 5,36.19023,-86.76924,312,2,Entire home/apt,4,1 bath,2,3,$266.00 ,394,3.62,4.9,4.9,4.88,4.92,4.9,4.64,4.82,,,,
6645502,10th ave lush brownstone with skyline views & rooftop patio,22933775,Lauren And Jen,10/24/14,t,14,t,t,17,District 19,36.17316,-86.79754,241,3,Entire home/apt,10,3.5 baths,3,5,$451.00 ,287,2.65,4.98,4.98,4.93,4.99,5,4.51,4.93,,,,
6646825,prime location riverfront condo downtown,6090673,Andrew,4/25/13,f,1,t,t,3,District 19,36.1705,-86.78028,111,1,Entire home/apt,5,1 bath,1,2,$145.00 ,306,2.86,4.52,4.55,4.49,4.88,4.8,4.62,4.47,,,,
6661949,beautiful river retreat studio apt,34870571,Jeremy,6/2/15,t,2,t,t,2,District 7,36.2438,-86.70892,304,2,Entire home/apt,2,1 bath,1,1,$109.00 ,442,4.02,4.81,4.88,4.84,4.98,4.95,4.84,4.82,,,,
6663109,beautiful river retreat in nashvillle / retreat,34870571,Jeremy,6/2/15,t,2,t,t,2,District 7,36.24228,-86.709,292,3,Entire home/apt,8,2.5 baths,2,2,$199.00 ,108,1.11,4.68,4.71,4.64,4.87,4.88,4.72,4.65,,,,
6688975,surrounded by dozens of midtown bars on broadway!,30949285,Blake,4/10/15,f,1,t,t,1,District 19,36.15062,-86.79642,276,2,Entire home/apt,4,1 bath,1,1,$105.00 ,748,6.88,4.54,4.66,4.5,4.88,4.89,4.85,4.58,,,,
6694206,2 bed / 2 bath - close to downtown / spacious,35042945,Roberto,6/5/15,t,1,t,f,1,District 5,36.1887,-86.76924,153,1,Entire home/apt,4,2 baths,2,2,$213.00 ,103,0.94,4.98,4.96,4.99,4.97,4.98,4.83,4.93,,,,
6700201,large studio w/ washer, Dryer, Gas Range, Vintage,33388902,Lee,5/14/15,f,2,t,t,2,District 13,36.1097,-86.70947,106,30,Entire home/apt,4,1 bath,0,1,$82.00 ,59,0.54,4.81,4.88,4.76,4.93,4.9,4.74,4.76,
6703006,southern charm on the east side! pets are welcome,33357920,Christie,5/14/15,t,1,t,t,2,District 7,36.20403,-86.71687,202,1,Entire home/apt,4,1 bath,2,4,$167.00 ,269,2.46,4.81,4.83,4.75,4.96,4.96,4.85,4.73,,,,
6703990,12 south perfect for big groups downtown broadway,2275056,Debbie,5/2/12,f,5,t,t,8,District 17,36.13202,-86.78218,329,1,Entire home/apt,12,4 baths,5,6,$654.00 ,186,1.77,4.71,4.77,4.7,4.9,4.82,4.84,4.56,,,,
6704776,long term/close to attractions! one person,11044654,Lilian,1/5/14,f,2,t,t,2,District 29,36.07677,-86.63634,21,30,Private room,1,1 bath,1,1,$40.00 ,133,1.22,4.8,4.89,4.82,4.93,4.94,4.69,4.76,,,,
